"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key";"Inchi";"Withdrawn Flag";"Orphan";"Records Key";"Records Name"
"CHEMBL2087925";"MONNIERISIDE E";"Monnieriside E";"Small molecule";"";"454.43";"1";"1";"-1.35";"190.28";"11";"7";"2";"7";"N";"0.24";"7.50";"None";"-0.84";"-1.09";"2";"MOL";"-1";"32";"11";"7";"2";"454.1475";"2.58";"NEUTRAL";"C21H26O11";"C=C(C)C(O)Cc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2oc(CO)cc(=O)c2c1O";"XSPWOFSAKVZGQN-KAICPEJPSA-N";"InChI=1S/C21H26O11/c1-8(2)11(24)4-10-13(31-21-20(29)19(28)18(27)15(7-23)32-21)5-14-16(17(10)26)12(25)3-9(6-22)30-14/h3,5,11,15,18-24,26-29H,1,4,6-7H2,2H3/t11?,15-,18-,19+,20-,21-/m1/s1";"False";"-1";"['13']";"['monnieriside E']"
"CHEMBL1794949";"";"";"Small molecule";"";"397.28";"2";"2";"-3.07";"206.82";"12";"6";"2";"8";"N";"0.24";"1.89";"None";"-3.86";"-6.24";"1";"MOL";"-1";"26";"13";"7";"2";"397.0886";"1.75";"ACID";"C12H20N3O10P";"Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OCC(O)CO)[C@@H](O)[C@@H]2O)c(=O)n1";"KCRSQPCRIWCDHR-KSLURRSZSA-N";"InChI=1S/C12H20N3O10P/c13-8-1-2-15(12(20)14-8)11-10(19)9(18)7(25-11)5-24-26(21,22)23-4-6(17)3-16/h1-2,6-7,9-11,16-19H,3-5H2,(H,21,22)(H2,13,14,20)/t6?,7-,9-,10+,11-/m1/s1";"False";"-1";"['1g']";"['Phosphoric acid 5-(4-amino-2-oxo-2H-pyrimidin-1-yl)-3,4-dihydroxy-tetrahydro-furan-2-ylmethyl ester 2,3-dihydroxy-propyl ester']"
"CHEMBL1290075";"";"";"Small molecule";"";"402.36";"1";"1";"-3.40";"196.49";"11";"6";"2";"9";"N";"0.24";"3.05";"None";"-3.17";"-6.64";"1";"MOL";"-1";"28";"13";"6";"2";"402.1387";"0.03";"ACID";"C15H22N4O9";"CCOc1cn(CC(=O)N[C@H]2[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]2O)nn1";"RSEPRLRXRCRRLM-YOLTXAATSA-N";"InChI=1S/C15H22N4O9/c1-2-27-11-5-19(18-17-11)4-10(23)16-12-7(21)3-9(15(25)26)28-14(12)13(24)8(22)6-20/h3,5,7-8,12-14,20-22,24H,2,4,6H2,1H3,(H,16,23)(H,25,26)/t7-,8+,12+,13+,14+/m0/s1";"False";"-1";"['12c']";"['(2R,3R,4S)-3-(2-(4-ethoxy-1H-1,2,3-triazol-1-yl)acetamido)-4-hydroxy-2-((1R,2R)-1,2,3-trihydroxypropyl)-3,4-dihydro-2H-pyran-6-carboxylate']"
"CHEMBL21076";"GLYCOSYLATED PEI";"Glycosylated Pei";"Small molecule";"";"471.55";"1";"4";"-5.62";"207.60";"13";"10";"2";"16";"N";"0.10";"12.12";"10.00";"-5.16";"-9.35";"0";"MOL";"-1";"32";"13";"10";"2";"471.2792";"1.25";"BASE";"C19H41N3O10";"CCN(CCNC)CCNC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)C(O)[C@H](O)[C@H]1O)[C@H](O)CO";"FREKMDXSHDZAQV-JTQKHOBUSA-N";"InChI=1S/C19H41N3O10/c1-3-22(6-4-20-2)7-5-21-8-11(25)14(27)18(12(26)9-23)32-19-17(30)16(29)15(28)13(10-24)31-19/h11-21,23-30H,3-10H2,1-2H3/t11-,12+,13+,14+,15?,16-,17+,18+,19-/m0/s1";"False";"-1";"['3b (PEI-12% maltose)', '4a', '3a (PEI-4% maltose)', '4b (PEI-17% lactose)']";"['Glycosylated PEI', 'Glycosylated PEI', 'Glycosylated PEI', 'Glycosylated PEI']"
"CHEMBL1159535";"";"";"Small molecule";"";"448.38";"69";"70";"-0.24";"190.28";"11";"7";"2";"4";"N";"0.26";"7.30";"None";"0.14";"-0.23";"3";"MOL";"-1";"32";"11";"7";"2";"448.1006";"1.97";"NEUTRAL";"C21H20O11";"O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12";"PEFNSGRTCBGNAN-RQXATKFSSA-N";"InChI=1S/C21H20O11/c22-7-16-18(27)19(28)20(29)21(32-16)30-9-4-12(25)17-13(26)6-14(31-15(17)5-9)8-1-2-10(23)11(24)3-8/h1-6,16,18-25,27-29H,7H2/t16-,18-,19+,20-,21+/m1/s1";"False";"-1";"['9', 'SID26754153', 'SID124882820', 'SID526809']";"['2-(3,4-Dihydroxy-phenyl)-5-hydroxy-7-(3,4,5-trihydroxy-6-hydroxymethyl-tetrahydro-pyran-2-yloxy)-chromen-4-one', 'SID26754153', 'SID124882820', 'SID526809']"
"CHEMBL2113447";"";"";"Small molecule";"";"429.40";"4";"4";"0.04";"205.39";"11";"6";"2";"6";"N";"0.23";"10.07";"1.72";"-0.31";"-0.31";"3";"MOL";"-1";"31";"14";"7";"2";"429.1509";"0.14";"NEUTRAL";"C17H19N9O5";"NC(=O)/N=N/Nc1nc(Nc2ccccc2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1";"LZFJGTLJGMHJPL-SDBHATRESA-N";"InChI=1S/C17H19N9O5/c18-16(30)23-25-24-17-21-13(20-8-4-2-1-3-5-8)10-14(22-17)26(7-19-10)15-12(29)11(28)9(6-27)31-15/h1-5,7,9,11-12,15,27-29H,6H2,(H4,18,20,21,22,23,24,30)/t9-,11-,12-,15-/m1/s1";"False";"-1";"['16a']";"['(2E)-3-{6-anilino-9-[3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-9H-purin-2-yl}triaz-2-ene-1-carboxamide']"
"CHEMBL2335270";"HEDYOTOSIDE D";"Hedyotoside D";"Small molecule";"";"476.43";"1";"1";"0.21";"186.37";"11";"7";"2";"7";"N";"0.13";"9.05";"None";"1.14";"1.13";"2";"MOL";"-1";"34";"11";"7";"2";"476.1319";"1.97";"NEUTRAL";"C23H24O11";"O=C(/C=C/c1ccc(O)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1)O/C=C\c1ccc(O)c(O)c1";"PHEWRRKXSZNFND-LVYJTORZSA-N";"InChI=1S/C23H24O11/c24-11-18-20(29)21(30)22(31)23(34-18)33-17-10-12(2-5-15(17)26)3-6-19(28)32-8-7-13-1-4-14(25)16(27)9-13/h1-10,18,20-27,29-31H,11H2/b6-3+,8-7-/t18-,20-,21+,22-,23-/m1/s1";"False";"-1";"['4']";"['Hedyotoside D']"
"CHEMBL1468796";"";"";"Small molecule";"";"448.38";"23";"35";"-0.20";"201.28";"11";"8";"2";"3";"N";"0.25";"6.17";"None";"-0.35";"-1.65";"3";"MOL";"-1";"32";"11";"8";"2";"448.1006";"2.01";"ACID";"C21H20O11";"O=c1cc(-c2ccc(O)c(O)c2)oc2c(C3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12";"PLAPMLGJVGLZOV-YWFAZRBLSA-N";"InChI=1S/C21H20O11/c22-6-14-17(28)18(29)19(30)21(32-14)16-11(26)4-10(25)15-12(27)5-13(31-20(15)16)7-1-2-8(23)9(24)3-7/h1-5,14,17-19,21-26,28-30H,6H2/t14-,17-,18+,19-,21?/m1/s1";"False";"-1";"['SID17505357']";"['SID17505357']"
"CHEMBL606007";"";"";"Small molecule";"";"325.29";"1";"6";"-2.89";"198.15";"11";"6";"2";"3";"N";"0.15";"9.33";"11.02";"-2.85";"-2.86";"2";"MOL";"-1";"23";"12";"8";"2";"325.1135";"0.35";"BASE";"C11H15N7O5";"N/C(=N\O)c1nn(C2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12";"JQTQKDBBAQRJHW-XMWOWRIZSA-N";"InChI=1S/C11H15N7O5/c12-8-4-5(9(13)17-22)16-18(10(4)15-2-14-8)11-7(21)6(20)3(1-19)23-11/h2-3,6-7,11,19-22H,1H2,(H2,13,17)(H2,12,14,15)/t3-,6-,7-,11?/m1/s1";"False";"-1";"['27']";"['4-Amino-1-(3,4-dihydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-N-hydroxy-1H-pyrazolo[3,4-d]pyrimidine-3-carboxamidine']"
"CHEMBL1290416";"";"";"Small molecule";"";"452.52";"1";"1";"-1.87";"197.90";"12";"6";"2";"12";"N";"0.20";"1.67";"10.16";"-4.59";"-6.09";"2";"MOL";"-1";"32";"13";"8";"2";"452.2496";"0.48";"ZWITTERION";"C19H32N8O5";"CCCNCCN(CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O";"WGYQMJXHDZMRDS-URQYDQELSA-N";"InChI=1S/C19H32N8O5/c1-2-4-22-5-7-26(6-3-11(20)19(30)31)8-12-14(28)15(29)18(32-12)27-10-25-13-16(21)23-9-24-17(13)27/h9-12,14-15,18,22,28-29H,2-8,20H2,1H3,(H,30,31)(H2,21,23,24)/t11-,12+,14+,15+,18+/m0/s1";"False";"-1";"['1b']";"['(S)-2-amino-4-((((2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxytetrahydrofuran-2-yl)methyl)(2-(propylamino)ethyl)amino)butanoic acid']"
"CHEMBL133557";"";"";"Small molecule";"";"462.41";"1";"1";"-1.71";"222.43";"12";"8";"2";"9";"N";"0.20";"11.68";"0.90";"-1.05";"-1.05";"2";"MOL";"-1";"31";"13";"8";"2";"462.0857";"-0.10";"NEUTRAL";"C16H19FN4O9S";"O=C(Nc1c(O)nc(O)nc1NC[C@H](O)[C@H](O)[C@H](O)CO)c1ccc(S(=O)(=O)F)cc1";"HGVTWAVCJVRBFK-UMNHJUIQSA-N";"InChI=1S/C16H19FN4O9S/c17-31(29,30)8-3-1-7(2-4-8)14(26)19-11-13(20-16(28)21-15(11)27)18-5-9(23)12(25)10(24)6-22/h1-4,9-10,12,22-25H,5-6H2,(H,19,26)(H3,18,20,21,27,28)/t9-,10+,12-/m0/s1";"False";"-1";"['16']";"['4-[2,4-Dioxo-6-((2S,3S,4R)-2,3,4,5-tetrahydroxy-pentylamino)-1,2,3,4-tetrahydro-pyrimidin-5-ylcarbamoyl]-benzenesulfonyl fluoride']"
"CHEMBL1812061";"";"";"Small molecule";"";"463.30";"1";"1";"-2.11";"246.68";"12";"7";"2";"9";"N";"0.20";"1.22";"5.18";"-4.97";"-11.93";"2";"MOL";"-1";"31";"16";"7";"2";"463.0740";"0.90";"ACID";"C14H18N5O11P";"O=C(O)CC(Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O)C(=O)O";"OFBHPPMPBOJXRT-DPXQIYNJSA-N";"InChI=1S/C14H18N5O11P/c20-7(21)1-5(14(24)25)18-11-8-12(16-3-15-11)19(4-17-8)13-10(23)9(22)6(30-13)2-29-31(26,27)28/h3-6,9-10,13,22-23H,1-2H2,(H,20,21)(H,24,25)(H,15,16,18)(H2,26,27,28)/t5?,6-,9-,10-,13-/m1/s1";"False";"-1";"['32']";"['2-(9-((2R,3R,4S,5R)-3,4-dihydroxy-5-(phosphonooxymethyl)tetrahydrofuran-2-yl)-9H-purin-6-ylamino)succinic acid']"
"CHEMBL4218806";"";"";"Small molecule";"";"478.41";"1";"3";"-0.24";"199.51";"12";"7";"2";"5";"N";"0.25";"6.90";"None";"0.00";"-0.66";"3";"MOL";"-1";"34";"12";"7";"2";"478.1111";"2.09";"NEUTRAL";"C22H22O12";"COc1c(O)cc2oc(-c3ccc(O)cc3)c(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)c(=O)c2c1O";"PMKDGKVUENNUGX-UFJVGALSSA-N";"InChI=1S/C22H22O12/c1-31-20-10(25)6-11-13(15(20)27)16(28)21(19(32-11)8-2-4-9(24)5-3-8)34-22-18(30)17(29)14(26)12(7-23)33-22/h2-6,12,14,17-18,22-27,29-30H,7H2,1H3/t12-,14+,17+,18-,22+/m1/s1";"False";"-1";"['Table 3, R10C1']";"['6-methoxy-kaempferol 3-O-beta-D-galactopyranoside']"
"CHEMBL2262641";"QUERCETIN-3-O-RHAMNOSIDE";"";"Small molecule";"";"448.38";"7";"7";"0.49";"190.28";"11";"7";"2";"3";"N";"0.28";"6.37";"None";"0.90";"-0.25";"3";"MOL";"-1";"32";"11";"7";"2";"448.1006";"2.17";"ACID";"C21H20O11";"C[C@H]1O[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@@H](O)[C@@H]1O";"OXGUCUVFOIWWQJ-JHPRLSDPSA-N";"InChI=1S/C21H20O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-18,21-26,28-29H,1H3/t7-,15-,17+,18+,21-/m1/s1";"False";"-1";"['127', '7', '22']";"['Quercetin-3-O-rhamnoside', 'Quericitrin', 'Quercetin-3-O-rhamnoside']"
"CHEMBL2303791";"";"";"Small molecule";"";"372.39";"1";"1";"-4.03";"169.30";"11";"7";"2";"5";"N";"0.25";"12.10";"None";"-3.75";"-3.75";"0";"MOL";"-1";"24";"10";"7";"1";"372.1090";"1.56";"NEUTRAL";"C13H24O10S";"CO[C@H]1O[C@@H](CO)[C@@H](O)[C@H](O[C@H]2S[C@@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O";"UYBUNGLRIBNRRK-CRCDBTCHSA-N";"InChI=1S/C13H24O10S/c1-21-12-10(20)11(6(16)4(2-14)22-12)23-13-9(19)8(18)7(17)5(3-15)24-13/h4-20H,2-3H2,1H3/t4-,5-,6+,7+,8-,9+,10+,11-,12-,13-/m0/s1";"False";"-1";"['4']";"['2-(3,5-Dihydroxy-2-hydroxymethyl-6-methoxy-tetrahydro-pyran-4-yloxy)-6-hydroxymethyl-tetrahydro-thiopyran-3,4,5-triol']"
"CHEMBL3932311";"";"";"Small molecule";"";"481.49";"1";"1";"-1.91";"217.97";"12";"7";"2";"8";"N";"0.19";"9.29";"4.71";"-2.25";"-2.25";"3";"MOL";"-1";"33";"14";"8";"2";"481.1380";"0.14";"NEUTRAL";"C18H23N7O7S";"NS(=O)(=O)NC[C@H]1O[C@@H](n2cnc3c(NC[C@H](O)c4cccc(O)c4)ncnc32)[C@H](O)[C@@H]1O";"QNOCQRAVSCBIEU-URQYDQELSA-N";"InChI=1S/C18H23N7O7S/c19-33(30,31)24-6-12-14(28)15(29)18(32-12)25-8-23-13-16(21-7-22-17(13)25)20-5-11(27)9-2-1-3-10(26)4-9/h1-4,7-8,11-12,14-15,18,24,26-29H,5-6H2,(H2,19,30,31)(H,20,21,22)/t11-,12+,14+,15+,18+/m0/s1";"False";"-1";"['I-68; Ex 31']";"['N-{[(2R,3S,4R,5R)-3,4-Dihydroxy-5-(6{[(2R)-2-hydroxy-2-(3-hydroxyphenyl)-ethyl]amino}-9H-purin-9-yl)tetrahydrofuran-2-yl]methyl}sulfamide']"
"CHEMBL4099305";"";"";"Small molecule";"";"448.38";"6";"8";"-0.24";"190.28";"11";"7";"2";"4";"N";"0.28";"6.37";"None";"0.16";"-1.00";"3";"MOL";"-1";"32";"11";"7";"2";"448.1006";"2.07";"ACID";"C21H20O11";"O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12";"JPUKWEQWGBDDQB-IDRAQACASA-N";"InChI=1S/C21H20O11/c22-7-13-15(26)17(28)18(29)21(31-13)32-20-16(27)14-11(25)5-10(24)6-12(14)30-19(20)8-1-3-9(23)4-2-8/h1-6,13,15,17-18,21-26,28-29H,7H2/t13-,15-,17-,18-,21+/m1/s1";"False";"-1";"['9']";"['Kaempferol 3-O-beta-D-allopyranoside']"
"CHEMBL2303959";"";"";"Small molecule";"";"462.45";"1";"1";"-3.16";"187.76";"12";"7";"2";"8";"N";"0.21";"11.91";"None";"-2.49";"-2.49";"1";"MOL";"-1";"32";"12";"7";"2";"462.1737";"1.20";"NEUTRAL";"C20H30O12";"COc1ccc(CO[C@@H]2O[C@@H](CO[C@@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@@H]2O)cc1";"UYEVXLLXYPQHAG-UEIGSNQUSA-N";"InChI=1S/C20H30O12/c1-28-10-4-2-9(3-5-10)7-29-19-18(27)16(25)14(23)12(32-19)8-30-20-17(26)15(24)13(22)11(6-21)31-20/h2-5,11-27H,6-8H2,1H3/t11-,12-,13+,14+,15-,16-,17-,18-,19+,20+/m0/s1";"False";"-1";"['9']";"['2-[(4-methoxyphenyl)methoxy]-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxane-3,4,5-triol']"
"CHEMBL609652";"";"";"Small molecule";"";"327.30";"2";"6";"-3.56";"187.43";"11";"7";"2";"3";"N";"0.22";"12.22";"4.20";"-1.96";"-1.96";"2";"MOL";"-1";"23";"12";"8";"2";"327.1291";"0.59";"NEUTRAL";"C11H17N7O5";"Cn1c(=O)[nH]c2c(nc(NN)n2C2O[C@H](CO)[C@@H](O)[C@H]2O)c1=N";"TZCBTOCSTDUODV-LZGMGDPASA-N";"InChI=1S/C11H17N7O5/c1-17-7(12)4-8(15-11(17)22)18(10(14-4)16-13)9-6(21)5(20)3(2-19)23-9/h3,5-6,9,12,19-21H,2,13H2,1H3,(H,14,16)(H,15,22)/t3-,5-,6-,9?/m1/s1";"False";"-1";"['10']";"['6-Amino-9-(3,4-dihydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-8-hydrazino-1-methyl-1,9-dihydro-purin-2-one']"
"CHEMBL1255591";"";"";"Small molecule";"";"464.38";"3";"3";"-0.54";"210.51";"12";"8";"2";"4";"N";"0.23";"6.33";"None";"-0.76";"-1.86";"3";"MOL";"-1";"33";"12";"8";"2";"464.0955";"2.24";"ACID";"C21H20O12";"O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c12";"QJTYCCFDQWFJHU-HMGRVEAOSA-N";"InChI=1S/C21H20O12/c22-6-13-15(26)17(28)19(30)21(33-13)32-12-5-8(23)4-11-14(12)16(27)18(29)20(31-11)7-1-2-9(24)10(25)3-7/h1-5,13,15,17,19,21-26,28-30H,6H2/t13-,15-,17+,19-,21-/m1/s1";"False";"-1";"['5']";"['quercetin-5-O-beta-D-glucopyranoside']"
"CHEMBL1092583";"";"";"Small molecule";"";"381.39";"1";"1";"-2.06";"208.65";"11";"6";"2";"7";"N";"0.31";"1.64";"10.07";"-5.14";"-6.85";"2";"MOL";"-1";"27";"12";"9";"2";"381.1761";"1.25";"ZWITTERION";"C15H23N7O5";"Nc1ncnc2c1ncn2[C@@H]1O[C@H](CC(N)CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O";"LMXOHSDXUQEUSF-SXWQXWLMSA-N";"InChI=1S/C15H23N7O5/c16-6(1-2-7(17)15(25)26)3-8-10(23)11(24)14(27-8)22-5-21-9-12(18)19-4-20-13(9)22/h4-8,10-11,14,23-24H,1-3,16-17H2,(H,25,26)(H2,18,19,20)/t6?,7-,8+,10+,11+,14+/m0/s1";"False";"-1";"['2']";"['(2S)-2,5-diamino-6-[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxy-tetrahydrofuran-2-yl]hexanoic acid']"
"CHEMBL1765343";"";"";"Small molecule";"";"424.45";"2";"3";"-6.02";"228.27";"12";"8";"2";"10";"N";"0.09";"-1.78";"None";"-8.54";"-9.22";"0";"MOL";"-1";"26";"12";"8";"2";"424.0709";"2.00";"ACID";"C12H24O12S2";"O=S(=O)([O-])O[C@H]([C@@H](O)[C@@H](O)[C@@H](O)CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO";"OMKXVFDVAGCPBS-ZIJACDJXSA-N";"InChI=1S/C12H24O12S2/c13-1-5(15)10(19)11(20)12(24-26(21,22)23)7(17)4-25-3-6(16)9(18)8(25)2-14/h5-20H,1-4H2/t5-,6+,7+,8+,9-,10-,11-,12-,25?/m0/s1";"False";"-1";"['9c']";"['1,4-dideoxy-1,4-{(S)-[(2S,3R,4S,5S,6S)-2,4,5,6,7-pentahydroxy-3-(sulfooxy)heptyl]episulfoniumylidene}-D-arabinitol inner salt']"
"CHEMBL1222108";"";"";"Small molecule";"";"424.40";"1";"1";"-5.11";"207.27";"11";"8";"2";"6";"N";"0.20";"11.46";"None";"-5.28";"-5.28";"0";"MOL";"-1";"29";"13";"8";"2";"424.1693";"1.51";"NEUTRAL";"C16H28N2O11";"CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)O[C@H]1O";"ZNYQSCCJIAFAQX-MVGRPQHISA-N";"InChI=1S/C16H28N2O11/c1-5(20)17-9-13(24)12(23)8(28-15(9)26)4-27-16-10(18-6(2)21)14(25)11(22)7(3-19)29-16/h7-16,19,22-26H,3-4H2,1-2H3,(H,17,20)(H,18,21)/t7-,8-,9-,10-,11-,12-,13-,14-,15-,16-/m1/s1";"False";"-1";"['6N']";"['N-((2R,3R,4R,5S,6R)-2-(((2R,3S,4R,5R,6R)-5-acetamido-3,4,6-trihydroxytetrahydro-2H-pyran-2-yl)methoxy)-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)acetamide']"
"CHEMBL4097344";"";"";"Small molecule";"";"448.38";"1";"1";"0.49";"190.28";"11";"7";"2";"3";"N";"0.28";"7.53";"None";"0.94";"0.68";"3";"MOL";"-1";"32";"11";"7";"2";"448.1006";"2.25";"NEUTRAL";"C21H20O11";"C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O)c(-c4ccc(O)cc4)oc3c2O)[C@H](O)[C@H](O)[C@H]1O";"CIAXXTSXVCLEJK-JOEVVYSCSA-N";"InChI=1S/C21H20O11/c1-7-13(24)16(27)18(29)21(30-7)31-11-6-10(23)12-15(26)17(28)19(32-20(12)14(11)25)8-2-4-9(22)5-3-8/h2-7,13,16,18,21-25,27-29H,1H3/t7-,13-,16+,18+,21-/m0/s1";"False";"-1";"['Rhodionin']";"['Rhodionin']"
"CHEMBL520307";"";"";"Small molecule";"";"404.32";"1";"2";"-2.00";"209.10";"11";"7";"2";"7";"N";"0.20";"1.81";"4.47";"-4.98";"-5.57";"2";"MOL";"-1";"27";"13";"8";"2";"404.1209";"0.58";"ACID";"C13H21N6O7P";"Nc1ncnc2c1nc(NCCCP(=O)(O)O)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O";"AGZDWDUZVPVAMI-WOUKDFQISA-N";"InChI=1S/C13H21N6O7P/c14-10-7-11(17-5-16-10)19(12-9(22)8(21)6(4-20)26-12)13(18-7)15-2-1-3-27(23,24)25/h5-6,8-9,12,20-22H,1-4H2,(H,15,18)(H2,14,16,17)(H2,23,24,25)/t6-,8-,9-,12-/m1/s1";"False";"-1";"['1.7']";"['3-(6-amino-9-((2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl)-9H-purin-8-ylamino)propylphosphonic acid']"
"CHEMBL3400657";"";"";"Small molecule";"";"438.39";"1";"2";"-6.20";"235.16";"13";"9";"2";"9";"N";"0.18";"9.76";"None";"-5.61";"-5.62";"1";"MOL";"-1";"30";"14";"9";"2";"438.1486";"1.31";"NEUTRAL";"C16H26N2O12";"O=c1ccn(C[C@@H](O)[C@@H](O)[C@H](O)[C@H](CO)O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(=O)[nH]1";"HVAVDXJVNLOBDL-GOIKOHJVSA-N";"InChI=1S/C16H26N2O12/c19-4-7(29-15-14(27)13(26)12(25)8(5-20)30-15)11(24)10(23)6(21)3-18-2-1-9(22)17-16(18)28/h1-2,6-8,10-15,19-21,23-27H,3-5H2,(H,17,22,28)/t6-,7+,8-,10-,11-,12+,13+,14-,15+/m1/s1";"False";"-1";"['Compound 2']";"['1-[5-O-(alpha-D-galactopyranosyl)-D-glucityl]pyrimidine-2,4(3H)-dione']"
"CHEMBL3298442";"";"";"Small molecule";"";"480.38";"1";"1";"-0.83";"230.74";"13";"9";"2";"4";"N";"0.21";"6.37";"None";"-0.45";"-1.65";"3";"MOL";"-1";"34";"13";"9";"2";"480.0904";"2.19";"ACID";"C21H20O13";"O=c1c(OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12";"FOHXFLPXBUAOJM-GUIYCYOXSA-N";"InChI=1S/C21H20O13/c22-5-12-15(28)17(30)18(31)21(33-12)34-20-16(29)13-8(24)3-7(23)4-11(13)32-19(20)6-1-9(25)14(27)10(26)2-6/h1-4,12,15,17-18,21-28,30-31H,5H2/t12-,15-,17+,18+,21?/m1/s1";"False";"-1";"['12']";"['myricitrin-3-O-rhamnopyranose']"
"CHEMBL4292669";"";"";"Small molecule";"";"450.54";"4";"15";"-1.36";"166.40";"12";"6";"2";"9";"N";"0.25";"12.78";"7.80";"-0.99";"-1.70";"2";"MOL";"-1";"32";"12";"6";"2";"450.2703";"-0.11";"NEUTRAL";"C20H34N8O4";"C[C@@H]1N[C@@H](c2cn(CCCCCCn3cc([C@@H]4N[C@@H](C)[C@@H](O)[C@H]4O)nn3)nn2)[C@H](O)[C@@H]1O";"FDCSXPVFPKJYBJ-TVTYFRLBSA-N";"InChI=1S/C20H34N8O4/c1-11-17(29)19(31)15(21-11)13-9-27(25-23-13)7-5-3-4-6-8-28-10-14(24-26-28)16-20(32)18(30)12(2)22-16/h9-12,15-22,29-32H,3-8H2,1-2H3/t11-,12-,15-,16-,17+,18+,19-,20-/m0/s1";"False";"-1";"['1b']";"["(2S,2'S,3R,3'R,4S,4'S,5S,5'S)-5,5'-(1,1'-(hexane-1,6-diyl)bis(1H-1,2,3-triazole-4,1-diyl))bis(2-methylpyrrolidine-3,4-diol)"]"
